0
170
117
93
36
163
108
18
199
159
193
41
96
105
116
65
115
198
139
110
68
46
60
141
51
151
45
161
194
6
154
180
158
136
182
121
99
189
19
152
74
1
101
150
63
133
24
149
166
28
11
84
4
112
126
29
190
177
104
147
54
30
48
160
192
146
22
183
89
76
23
186
114
15
61
62
102
49
32
138
178
52
55
57
92
82
120
44
25
78
145
168
31
13
56
157
196
169
81
187
91
179
185
40
119
8
39
95
71
27
90
21
132
33
148
111
167
124
130
12
137
