0
153
183
89
76
23
186
114
15
61
62
33
148
111
167
55
52
178
32
138
49
102
73
132
21
95
58
71
27
90
39
8
185
119
40
169
196
187
81
98
157
38
31
13
85
56
50
113
175
171
25
44
120
82
129
92
145
78
168
91
179
57
172
125
74
152
1
101
150
75
86
158
136
182
121
99
189
19
124
130
12
137
141
51
60
151
45
133
79
63
180
154
6
194
161
123
24
29
126
112
4
84
190
177
104
147
54
30
48
160
192
42
43
28
166
11
149
105
65
116
197
115
96
41
193
159
195
146
22
199
18
134
108
163
36
110
139
198
46
68
93
117
143
170
