0
1
196
185
4
154
6
150
8
170
178
11
12
13
197
15
195
180
18
19
151
21
22
23
24
25
194
27
28
29
30
31
32
33
152
163
36
198
38
39
40
41
42
43
44
45
46
179
48
49
50
51
52
161
54
55
56
57
58
145
60
61
62
63
168
65
199
153
68
169
146
71
177
73
74
75
76
189
78
79
171
81
82
192
84
85
86
182
166
89
90
91
92
93
157
95
96
183
98
99
148
101
102
158
104
105
159
175
108
187
110
111
112
113
114
115
116
117
190
119
120
121
193
123
124
125
126
149
186
129
130
160
132
133
134
147
136
137
138
139
172
141
167
143
