0
170
117
68
46
60
51
141
137
23
114
15
61
62
49
32
138
8
119
40
185
169
196
157
31
56
13
168
145
179
91
82
129
167
111
124
130
12
19
99
121
136
158
180
6
194
161
24
29
112
4
11
28
166
116
65
105
96
41
193
159
192
160
54
30
147
48
42
115
198
139
110
163
36
153
183
89
186
148
33
102
39
90
187
81
150
101
1
74
152
