0
170
117
68
110
139
159
22
146
195
193
41
96
42
192
160
48
30
54
147
104
177
190
28
166
11
84
4
112
126
29
194
6
154
180
158
86
150
101
1
74
152
120
44
82
78
31
13
56
85
157
168
145
179
91
55
52
185
187
81
196
169
40
119
8
39
90
27
138
32
49
102
61
114
89
183
76
23
186
15
62
167
111
124
12
130
121
99
19
189
136
182
63
79
151
24
149
65
116
115
198
46
60
51
141
