0
153
76
23
186
15
148
12
130
124
189
99
121
158
154
6
194
161
45
151
51
60
65
105
166
11
126
29
112
4
190
177
104
147
54
30
48
160
192
43
116
115
198
139
41
193
159
195
146
22
199
18
108
163
68
46
141
79
63
19
101
150
1
152
74
111
167
172
129
82
120
44
25
78
145
168
31
13
56
85
157
196
169
81
187
40
119
8
185
179
91
55
52
178
32
138
49
102
62
61
114
89
183
143
170
