0
68
110
139
198
46
60
51
141
137
76
183
89
23
186
114
15
148
33
62
61
102
49
178
32
138
73
132
21
95
58
71
27
90
39
8
185
119
40
169
196
187
81
98
157
38
31
13
85
56
50
113
175
171
78
168
145
179
91
52
55
172
57
92
129
82
25
44
120
75
86
150
101
1
125
74
152
121
99
189
19
167
111
124
12
130
63
79
151
45
133
182
136
158
180
154
6
194
161
123
24
149
29
126
112
4
84
190
177
104
147
54
30
48
160
192
42
28
11
166
43
105
65
116
197
115
96
41
193
159
195
146
22
199
18
134
108
163
36
93
117
170
143
153
